,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_delta_step,param_reg_alpha,param_reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,56.43822560310364,2.8087818571835537,0.3630257844924927,0.036826619258142755,0.001,0,0.0,0.0,"{'learning_rate': 0.001, 'max_delta_step': 0, 'reg_alpha': 0, 'reg_lambda': 0}",0.7902869757174393,0.7913907284768212,0.7952538631346578,0.7941501103752759,0.7941501103752759,0.7952538631346578,0.7924944812362031,0.7963576158940397,0.792932081722805,0.7945886250690226,0.7936858455136199,0.001791903929692948,258
1,54.38537476062775,3.3375261704942374,0.3626887559890747,0.031207548901043422,0.001,0,0.0,0.25,"{'learning_rate': 0.001, 'max_delta_step': 0, 'reg_alpha': 0, 'reg_lambda': 0.25}",0.7902869757174393,0.7913907284768212,0.7947019867549668,0.793046357615894,0.7941501103752759,0.7952538631346578,0.7924944812362031,0.7958057395143487,0.792932081722805,0.7923799006073993,0.793244222515581,0.0016484001231994807,267
2,54.44765913486481,3.4629764287467752,0.3531078577041626,0.007591385491212189,0.001,0,0.0,0.5,"{'learning_rate': 0.001, 'max_delta_step': 0, 'reg_alpha': 0, 'reg_lambda': 0.5}",0.7902869757174393,0.7924944812362031,0.7952538631346578,0.793046357615894,0.7924944812362031,0.7941501103752759,0.793046357615894,0.7947019867549668,0.7923799006073993,0.7907233572611817,0.7928577871555114,0.0015013557060430567,276
3,55.610102367401126,3.0078480720760363,0.36344950199127196,0.018261752491066673,0.001,0,0.0,0.75,"{'learning_rate': 0.001, 'max_delta_step': 0, 'reg_alpha': 0, 'reg_lambda': 0.75}",0.7908388520971302,0.7924944812362031,0.7941501103752759,0.7924944812362031,0.7913907284768212,0.7924944812362031,0.7924944812362031,0.7947019867549668,0.7923799006073993,0.7918277194919934,0.79252672227484,0.001096397353144586,290
4,55.50985040664673,2.292896154656299,0.3551286220550537,0.014105489922345005,0.001,0,0.25,0.0,"{'learning_rate': 0.001, 'max_delta_step': 0, 'reg_alpha': 0.25, 'reg_lambda': 0}",0.7908388520971302,0.7919426048565121,0.7941501103752759,0.793046357615894,0.7935982339955849,0.7941501103752759,0.793046357615894,0.7969094922737306,0.7940364439536168,0.7923799006073993,0.7934098463766313,0.001544650870210954,264
5,55.4288875579834,1.2612679262406898,0.36185522079467775,0.01089778105301036,0.001,0,0.25,0.25,"{'learning_rate': 0.001, 'max_delta_step': 0, 'reg_alpha': 0.25, 'reg_lambda': 0.25}",0.7908388520971302,0.7924944812362031,0.7952538631346578,0.7935982339955849,0.7924944812362031,0.7958057395143487,0.7919426048565121,0.7963576158940397,0.792932081722805,0.7918277194919934,0.7933545673179478,0.001760822520824947,265
6,58.202135753631595,4.703667062442663,0.37413318157196046,0.045121025687337286,0.001,0,0.25,0.5,"{'learning_rate': 0.001, 'max_delta_step': 0, 'reg_alpha': 0.25, 'reg_lambda': 0.5}",0.7908388520971302,0.7924944812362031,0.7947019867549668,0.7935982339955849,0.7919426048565121,0.7947019867549668,0.7924944812362031,0.7958057395143487,0.7923799006073993,0.7912755383765875,0.7930233805429903,0.0015387054234677017,271
7,54.72528870105744,3.891568367014357,0.3610540866851807,0.034094757281463,0.001,0,0.25,0.75,"{'learning_rate': 0.001, 'max_delta_step': 0, 'reg_alpha': 0.25, 'reg_lambda': 0.75}",0.7908388520971302,0.7924944812362031,0.7947019867549668,0.793046357615894,0.7919426048565121,0.7935982339955849,0.7919426048565121,0.7935982339955849,0.7923799006073993,0.7912755383765875,0.7925818794392374,0.0011129688828155299,286
8,54.869374656677245,2.574662204971252,0.36577441692352297,0.014628272724002472,0.001,0,0.5,0.0,"{'learning_rate': 0.001, 'max_delta_step': 0, 'reg_alpha': 0.5, 'reg_lambda': 0}",0.7913907284768212,0.7913907284768212,0.7952538631346578,0.793046357615894,0.7935982339955849,0.7952538631346578,0.7919426048565121,0.7952538631346578,0.7940364439536168,0.7934842628382109,0.7934650949617434,0.0014506177140274801,262
9,54.28544399738312,1.4689861914679994,0.3606651067733765,0.018277696514734716,0.001,0,0.5,0.25,"{'learning_rate': 0.001, 'max_delta_step': 0, 'reg_alpha': 0.5, 'reg_lambda': 0.25}",0.7913907284768212,0.7924944812362031,0.7952538631346578,0.7935982339955849,0.7935982339955849,0.7958057395143487,0.7935982339955849,0.7958057395143487,0.792932081722805,0.7918277194919934,0.7936305055077933,0.0014881762596904804,259
10,54.754466557502745,1.8225505268272266,0.3705305576324463,0.015397915586217155,0.001,0,0.5,0.5,"{'learning_rate': 0.001, 'max_delta_step': 0, 'reg_alpha': 0.5, 'reg_lambda': 0.5}",0.7908388520971302,0.7919426048565121,0.7941501103752759,0.7935982339955849,0.7919426048565121,0.7958057395143487,0.7919426048565121,0.7941501103752759,0.7923799006073993,0.7918277194919934,0.7928578481026544,0.0014302822392781962,275
11,54.746506214141846,1.569350538330332,0.36655707359313966,0.00912354862897123,0.001,0,0.5,0.75,"{'learning_rate': 0.001, 'max_delta_step': 0, 'reg_alpha': 0.5, 'reg_lambda': 0.75}",0.7908388520971302,0.7919426048565121,0.7947019867549668,0.793046357615894,0.7919426048565121,0.7935982339955849,0.793046357615894,0.7935982339955849,0.792932081722805,0.792932081722805,0.7928579395233688,0.0010164136967643642,273
